source_file,bulletin_year,bulletin_month,table_type,preference_category,all_chargeability_areas_except_those_listed,china_mainland_born,el_salvador_guatemala_honduras,india,mexico,philippines,vietnam
data/raw/visa_bulletins/html/2024/visa-bulletin-for-september-2024.html,2024,September,final_action,1st,C,01NOV22,,01FEB22,C,C,
data/raw/visa_bulletins/html/2024/visa-bulletin-for-september-2024.html,2024,September,final_action,2nd,15MAR23,01MAR20,,15JUL12,15MAR23,15MAR23,
data/raw/visa_bulletins/html/2024/visa-bulletin-for-september-2024.html,2024,September,final_action,3rd,01DEC20,01SEP20,,22OCT12,01DEC20,01DEC20,
data/raw/visa_bulletins/html/2024/visa-bulletin-for-september-2024.html,2024,September,final_action,Other Workers,01DEC20,01JAN17,,22OCT12,01DEC20,01MAY20,
data/raw/visa_bulletins/html/2024/visa-bulletin-for-september-2024.html,2024,September,final_action,4th,01JAN21,01JAN21,,01JAN21,01JAN21,01JAN21,
data/raw/visa_bulletins/html/2024/visa-bulletin-for-september-2024.html,2024,September,final_action,Certain Religious Workers,01JAN21,01JAN21,,01JAN21,01JAN21,01JAN21,
data/raw/visa_bulletins/html/2024/visa-bulletin-for-september-2024.html,2024,September,final_action,"5th Unreserved (including C5, T5, I5, R5)",C,15DEC15,,01DEC20,C,C,
data/raw/visa_bulletins/html/2024/visa-bulletin-for-september-2024.html,2024,September,final_action,5th Set Aside: Rural (20%),C,C,,C,C,C,
data/raw/visa_bulletins/html/2024/visa-bulletin-for-september-2024.html,2024,September,final_action,5th Set Aside: High Unemployment (10%),C,C,,C,C,C,
data/raw/visa_bulletins/html/2024/visa-bulletin-for-september-2024.html,2024,September,final_action,5th Set Aside: Infrastructure (2%),C,C,,C,C,C,
data/raw/visa_bulletins/html/2024/visa-bulletin-for-september-2024.html,2024,September,dates_for_filing,1st,C,01JAN23,,08FEB22,C,C,
data/raw/visa_bulletins/html/2024/visa-bulletin-for-september-2024.html,2024,September,dates_for_filing,2nd,22MAR23,01JUN20,,22JUL12,22MAR23,22MAR23,
data/raw/visa_bulletins/html/2024/visa-bulletin-for-september-2024.html,2024,September,dates_for_filing,3rd,01FEB23,01JUL21,,01NOV12,01FEB23,01JAN23,
data/raw/visa_bulletins/html/2024/visa-bulletin-for-september-2024.html,2024,September,dates_for_filing,Other Workers,08JAN21,01JUN17,,01NOV12,08JAN21,15MAY20,
data/raw/visa_bulletins/html/2024/visa-bulletin-for-september-2024.html,2024,September,dates_for_filing,4th,01FEB21,01FEB21,,01FEB21,01FEB21,01FEB21,
data/raw/visa_bulletins/html/2024/visa-bulletin-for-september-2024.html,2024,September,dates_for_filing,Certain Religious Workers,01FEB21,01FEB21,,01FEB21,01FEB21,01FEB21,
data/raw/visa_bulletins/html/2024/visa-bulletin-for-september-2024.html,2024,September,dates_for_filing,"5th Unreserved (including C5, T5, I5, R5)",C,01JAN17,,01APR22,C,C,
data/raw/visa_bulletins/html/2024/visa-bulletin-for-september-2024.html,2024,September,dates_for_filing,5th Set Aside: (Rural - 20%),C,C,,C,C,C,
data/raw/visa_bulletins/html/2024/visa-bulletin-for-september-2024.html,2024,September,dates_for_filing,5th Set Aside: (High Unemployment - 10%),C,C,,C,C,C,
data/raw/visa_bulletins/html/2024/visa-bulletin-for-september-2024.html,2024,September,dates_for_filing,5th Set Aside: (Infrastructure - 2%),C,C,,C,C,C,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-april-2025.html,2025,April,final_action,1st,C,08NOV22,,15FEB22,C,C,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-april-2025.html,2025,April,final_action,2nd,22JUN23,01OCT20,,01JAN13,22JUN23,22JUN23,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-april-2025.html,2025,April,final_action,3rd,01JAN23,01NOV20,,01APR13,01JAN23,01JAN23,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-april-2025.html,2025,April,final_action,Other Workers,22MAY21,01APR17,,01APR13,22MAY21,22MAY21,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-april-2025.html,2025,April,final_action,4th,U,U,,U,U,U,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-april-2025.html,2025,April,final_action,Certain Religious Workers,U,U,,U,U,U,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-april-2025.html,2025,April,final_action,"5th Unreserved (including C5, T5, I5, R5, NU, RU)",C,22JAN14,,01NOV19,C,C,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-april-2025.html,2025,April,final_action,"5th Set Aside: Rural (20%, including NR, RR)",C,C,,C,C,C,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-april-2025.html,2025,April,final_action,"5th Set Aside: High Unemployment (10%, including NH, RH)",C,C,,C,C,C,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-april-2025.html,2025,April,final_action,"5th Set Aside: Infrastructure (2%, including RI)",C,C,,C,C,C,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-april-2025.html,2025,April,dates_for_filing,1st,C,01JAN23,,15APR22,C,C,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-april-2025.html,2025,April,dates_for_filing,2nd,01AUG23,01NOV20,,01FEB13,01AUG23,01AUG23,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-april-2025.html,2025,April,dates_for_filing,3rd,01MAR23,15NOV20,,08JUN13,01MAR23,01MAR23,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-april-2025.html,2025,April,dates_for_filing,Other Workers,22JUN21,01JAN18,,08JUN13,22JUN21,22JUN21,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-april-2025.html,2025,April,dates_for_filing,4th,01FEB21,01FEB21,,01FEB21,01FEB21,01FEB21,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-april-2025.html,2025,April,dates_for_filing,Certain Religious Workers,01FEB21,01FEB21,,01FEB21,01FEB21,01FEB21,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-april-2025.html,2025,April,dates_for_filing,"5th Unreserved (including C5, T5, I5, R5)",C,01OCT16,,01APR22,C,C,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-april-2025.html,2025,April,dates_for_filing,"5th Set Aside: (Rural: NR, RR - 20%)",C,C,,C,C,C,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-april-2025.html,2025,April,dates_for_filing,"5th Set Aside: (High Unemployment: NH, RH - 10%)",C,C,,C,C,C,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-april-2025.html,2025,April,dates_for_filing,5th Set Aside: (Infrastructure: RI - 2%),C,C,,C,C,C,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-august-2025.html,2025,August,final_action,1st,C,15NOV22,,15FEB22,C,C,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-august-2025.html,2025,August,final_action,2nd,01SEP23,15DEC20,,01JAN13,01SEP23,01SEP23,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-august-2025.html,2025,August,final_action,3rd,01APR23,01DEC20,,22MAY13,01APR23,08FEB23,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-august-2025.html,2025,August,final_action,Other Workers,08JUL21,01MAY17,,22MAY13,08JUL21,08JUL21,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-august-2025.html,2025,August,final_action,4th,U,U,,U,U,U,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-august-2025.html,2025,August,final_action,Certain Religious Workers,U,U,,U,U,U,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-august-2025.html,2025,August,final_action,"5th Unreserved (including C5, T5, I5, R5, NU, RU)",C,08DEC15,,15NOV19,C,C,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-august-2025.html,2025,August,final_action,"5th Set Aside: Rural (20%, including NR, RR)",C,C,,C,C,C,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-august-2025.html,2025,August,final_action,"5th Set Aside: High Unemployment (10%, including NH, RH)",C,C,,C,C,C,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-august-2025.html,2025,August,final_action,"5th Set Aside: Infrastructure (2%, including RI)",C,C,,C,C,C,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-august-2025.html,2025,August,dates_for_filing,1st,C,01JAN23,,15APR22,C,C,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-august-2025.html,2025,August,dates_for_filing,2nd,15NOV23,01JAN21,,01FEB13,15NOV23,15NOV23,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-august-2025.html,2025,August,dates_for_filing,3rd,01MAY23,22DEC20,,08JUN13,01MAY23,01MAY23,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-august-2025.html,2025,August,dates_for_filing,Other Workers,22JUL21,01JAN18,,08JUN13,22JUL21,22JUL21,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-august-2025.html,2025,August,dates_for_filing,4th,01FEB21,01FEB21,,01FEB21,01FEB21,01FEB21,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-august-2025.html,2025,August,dates_for_filing,Certain Religious Workers,01FEB21,01FEB21,,01FEB21,01FEB21,01FEB21,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-august-2025.html,2025,August,dates_for_filing,"5th Unreserved (including C5, T5, I5, R5)",C,01OCT16,,01APR22,C,C,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-august-2025.html,2025,August,dates_for_filing,"5th Set Aside: (Rural: NR, RR - 20%)",C,C,,C,C,C,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-august-2025.html,2025,August,dates_for_filing,"5th Set Aside: (High Unemployment: NH, RH - 10%)",C,C,,C,C,C,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-august-2025.html,2025,August,dates_for_filing,5th Set Aside: (Infrastructure: RI - 2%),C,C,,C,C,C,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-december-2025.html,2025,December,final_action,1st,C,22JAN23,,15MAR22,C,C,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-december-2025.html,2025,December,final_action,2nd,01FEB24,01JUN21,,15MAY13,01FEB24,01FEB24,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-december-2025.html,2025,December,final_action,3rd,15APR23,01APR21,,22SEP13,15APR23,15APR23,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-december-2025.html,2025,December,final_action,Other Workers,01AUG21,08DEC17,,22SEP13,01AUG21,01AUG21,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-december-2025.html,2025,December,final_action,4th,01SEP20,01SEP20,,01SEP20,01SEP20,01SEP20,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-december-2025.html,2025,December,final_action,Certain Religious Workers,01SEP20,01SEP20,,01SEP20,01SEP20,01SEP20,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-december-2025.html,2025,December,final_action,"5th Unreserved (including C5, T5, I5, R5, NU, RU)",C,15JUL16,,01JUL21,C,C,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-december-2025.html,2025,December,final_action,"5th Set Aside: Rural (20%, including NR, RR)",C,C,,C,C,C,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-december-2025.html,2025,December,final_action,"5th Set Aside: High Unemployment (10%, including NH, RH)",C,C,,C,C,C,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-december-2025.html,2025,December,final_action,"5th Set Aside: Infrastructure (2%, including RI)",C,C,,C,C,C,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-december-2025.html,2025,December,dates_for_filing,1st,C,15MAY23,,15APR23,C,C,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-december-2025.html,2025,December,dates_for_filing,2nd,15JUL24,01DEC21,,01DEC13,15JUL24,15JUL24,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-december-2025.html,2025,December,dates_for_filing,3rd,01JUL23,01JAN22,,15AUG14,01JUL23,01JUL23,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-december-2025.html,2025,December,dates_for_filing,Other Workers,01DEC21,01OCT18,,15AUG14,01DEC21,01DEC21,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-december-2025.html,2025,December,dates_for_filing,4th,15FEB21,15FEB21,,15FEB21,15FEB21,15FEB21,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-december-2025.html,2025,December,dates_for_filing,Certain Religious Workers,15FEB21,15FEB21,,15FEB21,15FEB21,15FEB21,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-december-2025.html,2025,December,dates_for_filing,"5th Unreserved (including C5, T5, I5, R5)",C,22JUL16,,01APR22,C,C,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-december-2025.html,2025,December,dates_for_filing,"5th Set Aside: (Rural: NR, RR - 20%)",C,C,,C,C,C,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-december-2025.html,2025,December,dates_for_filing,"5th Set Aside: (High Unemployment: NH, RH - 10%)",C,C,,C,C,C,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-december-2025.html,2025,December,dates_for_filing,5th Set Aside: (Infrastructure: RI - 2%),C,C,,C,C,C,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-february-2025.html,2025,February,final_action,1st,C,08NOV22,,01FEB22,C,C,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-february-2025.html,2025,February,final_action,2nd,01APR23,22APR20,,15OCT12,01APR23,01APR23,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-february-2025.html,2025,February,final_action,3rd,01DEC22,01JUL20,,15DEC12,01DEC22,01DEC22,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-february-2025.html,2025,February,final_action,Other Workers,08DEC20,01JAN17,,15DEC12,08DEC20,08DEC20,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-february-2025.html,2025,February,final_action,4th,01JAN21,01JAN21,,01JAN21,01JAN21,01JAN21,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-february-2025.html,2025,February,final_action,Certain Religious Workers,01JAN21,01JAN21,,01JAN21,01JAN21,01JAN21,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-february-2025.html,2025,February,final_action,"5th Unreserved (including C5, T5, I5, R5, NU, RU)",C,15JUL16,,01JAN22,C,C,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-february-2025.html,2025,February,final_action,"5th Set Aside: Rural (20%, including NR, RR)",C,C,,C,C,C,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-february-2025.html,2025,February,final_action,"5th Set Aside: High Unemployment (10%, including NH, RH)",C,C,,C,C,C,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-february-2025.html,2025,February,final_action,"5th Set Aside: Infrastructure (2%, including RI)",C,C,,C,C,C,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-february-2025.html,2025,February,dates_for_filing,1st,C,01JAN23,,15APR22,C,C,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-february-2025.html,2025,February,dates_for_filing,2nd,01AUG23,01OCT20,,01JAN13,01AUG23,01AUG23,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-february-2025.html,2025,February,dates_for_filing,3rd,01MAR23,15NOV20,,08JUN13,01MAR23,01MAR23,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-february-2025.html,2025,February,dates_for_filing,Other Workers,22MAY21,01JAN18,,08JUN13,22MAY21,22MAY21,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-february-2025.html,2025,February,dates_for_filing,4th,01FEB21,01FEB21,,01FEB21,01FEB21,01FEB21,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-february-2025.html,2025,February,dates_for_filing,Certain Religious Workers,01FEB21,01FEB21,,01FEB21,01FEB21,01FEB21,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-february-2025.html,2025,February,dates_for_filing,"5th Unreserved (including C5, T5, I5, R5)",C,01OCT16,,01APR22,C,C,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-february-2025.html,2025,February,dates_for_filing,"5th Set Aside: (Rural: NR, RR - 20%)",C,C,,C,C,C,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-february-2025.html,2025,February,dates_for_filing,"5th Set Aside: (High Unemployment: NH, RH - 10%)",C,C,,C,C,C,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-february-2025.html,2025,February,dates_for_filing,5th Set Aside: (Infrastructure: RI - 2%),C,C,,C,C,C,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-january-2025.html,2025,January,final_action,1st,C,08NOV22,,01FEB22,C,C,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-january-2025.html,2025,January,final_action,2nd,01APR23,22APR20,,01OCT12,01APR23,01APR23,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-january-2025.html,2025,January,final_action,3rd,01DEC22,01JUN20,,01DEC12,01DEC22,01DEC22,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-january-2025.html,2025,January,final_action,Other Workers,08DEC20,01JAN17,,01DEC12,08DEC20,08DEC20,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-january-2025.html,2025,January,final_action,4th,01JAN21,01JAN21,,01JAN21,01JAN21,01JAN21,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-january-2025.html,2025,January,final_action,Certain Religious Workers,U,U,,U,U,U,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-january-2025.html,2025,January,final_action,"5th Unreserved (including C5, T5, I5, R5, NU, RU)",C,15JUL16,,01JAN22,C,C,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-january-2025.html,2025,January,final_action,"5th Set Aside: Rural (20%, including NR, RR)",C,C,,C,C,C,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-january-2025.html,2025,January,final_action,"5th Set Aside: High Unemployment (10%, including NH, RH)",C,C,,C,C,C,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-january-2025.html,2025,January,final_action,"5th Set Aside: Infrastructure (2%, including RI)",C,C,,C,C,C,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-january-2025.html,2025,January,dates_for_filing,1st,C,01JAN23,,15APR22,C,C,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-january-2025.html,2025,January,dates_for_filing,2nd,01AUG23,01OCT20,,01JAN13,01AUG23,01AUG23,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-january-2025.html,2025,January,dates_for_filing,3rd,01MAR23,15NOV20,,08JUN13,01MAR23,01MAR23,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-january-2025.html,2025,January,dates_for_filing,Other Workers,22MAY21,01JAN18,,08JUN13,22MAY21,22MAY21,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-january-2025.html,2025,January,dates_for_filing,4th,01FEB21,01FEB21,,01FEB21,01FEB21,01FEB21,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-january-2025.html,2025,January,dates_for_filing,Certain Religious Workers,01FEB21,01FEB21,,01FEB21,01FEB21,01FEB21,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-january-2025.html,2025,January,dates_for_filing,"5th Unreserved (including C5, T5, I5, R5)",C,01OCT16,,01APR22,C,C,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-january-2025.html,2025,January,dates_for_filing,"5th Set Aside: (Rural: NR, RR - 20%)",C,C,,C,C,C,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-january-2025.html,2025,January,dates_for_filing,"5th Set Aside: (High Unemployment: NH, RH - 10%)",C,C,,C,C,C,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-january-2025.html,2025,January,dates_for_filing,5th Set Aside: (Infrastructure: RI - 2%),C,C,,C,C,C,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-july-2025.html,2025,July,final_action,1st,C,15NOV22,,15FEB22,C,C,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-july-2025.html,2025,July,final_action,2nd,15OCT23,15DEC20,,01JAN13,15OCT23,15OCT23,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-july-2025.html,2025,July,final_action,3rd,01APR23,01DEC20,,22APR13,01APR23,08FEB23,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-july-2025.html,2025,July,final_action,Other Workers,08JUL21,01MAY17,,22APR13,08JUL21,08JUL21,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-july-2025.html,2025,July,final_action,4th,U,U,,U,U,U,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-july-2025.html,2025,July,final_action,Certain Religious Workers,U,U,,U,U,U,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-july-2025.html,2025,July,final_action,"5th Unreserved (including C5, T5, I5, R5, NU, RU)",C,22JAN14,,01MAY19,C,C,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-july-2025.html,2025,July,final_action,"5th Set Aside: Rural (20%, including NR, RR)",C,C,,C,C,C,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-july-2025.html,2025,July,final_action,"5th Set Aside: High Unemployment (10%, including NH, RH)",C,C,,C,C,C,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-july-2025.html,2025,July,final_action,"5th Set Aside: Infrastructure (2%, including RI)",C,C,,C,C,C,
data/raw/visa_bulletins/html/2025/visa-bulletin-for-july-2025.html,2025,July,dates_for_filing,1st,C,01JAN23,,15APR22,C,C,
